Date,Close,chg(close),Low,chg(low),High,chg(high),MA,Exponential_Smoothing
2022-03-22 23:58:00,98.19,-0.28,96.96,2.06,100.16,1.16,98.19,98.26136798697169
2022-03-23 23:58:00,101.22,3.03,98.65,1.69,101.61,1.45,101.22,98.12350464855142
2022-03-24 23:58:00,99.14,-2.08,98.07,-0.58,102.4,0.79,99.14,101.00889974579151
2022-03-25 23:58:00,100.61,1.47,96.53,-1.54,100.66,-1.74,100.61,99.55549858465419
2022-03-28 23:58:00,95.28,-5.33,92.5,-4.03,97.97,-2.69,95.28,100.65994573100411
2022-03-29 23:58:00,95.14,-0.14,90.85,-1.65,96.81,-1.16,95.14,95.71152191946975
2022-03-30 23:58:00,98.44,3.3,96.31,5.46,98.43,1.62,98.44,94.85702800800075
2022-03-31 23:58:00,95.51,-2.93,94.71,-1.6,98.3,-0.13,95.51,98.3548772834872
2022-04-01 23:58:00,97.0,1.49,94.43,-0.28,97.19,-1.11,97.0,95.75201301981322
2022-04-04 23:58:00,99.85,2.85,96.0,1.57,100.0,2.81,99.85,96.99451660453218
2022-04-05 23:58:00,99.05,-0.8,97.31,1.31,100.81,0.81,99.05,99.73998684113701
2022-04-06 23:58:00,95.63,-3.42,95.65,-1.66,100.21,-0.6,95.63,99.29399202010033
2022-04-07 23:58:00,96.12,0.49,94.39,-1.26,97.36,-2.85,96.12,95.87064963705743
2022-04-08 23:58:00,97.95,1.83,95.55,1.16,98.0,0.64,97.95,95.7457191579957
2022-04-11 23:58:00,98.48,0.53,94.02,-1.53,97.01,-0.99,98.48,98.01823451945472
2022-04-12 23:58:00,104.64,6.16,98.98,4.96,105.6,8.59,104.64,98.35420212624942
2022-04-13 23:58:00,102.24,-2.4,104.07,5.09,109.0,3.4,102.24,104.07414105560612
2022-04-14 23:58:00,103.6,1.36,100.38,-3.69,103.8,-5.2,103.6,102.65163223772028
2022-04-18 23:58:00,103.82,0.22,102.14,1.76,105.14,1.34,103.82,103.66175137794119
2022-04-19 23:58:00,99.23,-4.59,99.12,-3.02,103.79,-1.35,99.23,103.63548676047064
2022-04-20 23:58:00,99.74,0.51,98.41,-0.71,100.79,-3.0,99.74,99.37349503349247
2022-04-21 23:58:00,101.1,1.36,99.9,1.49,102.09,1.3,101.1,100.01265756710998
2022-04-22 23:58:00,98.93,-2.17,97.89,-2.01,100.49,-1.6,98.93,100.90461674851046
2022-04-25 23:58:00,96.07,-2.86,93.92,-3.97,97.89,-2.6,96.07,99.28297950101305
2022-04-26 23:58:00,97.61,1.54,95.45,1.53,98.58,0.69,97.61,96.63500587464688
2022-04-27 23:58:00,97.92,0.31,96.54,1.09,98.44,-0.14,97.92,97.66878962052937
2022-04-28 23:58:00,98.79,0.87,96.39,-0.15,99.05,0.61,98.79,97.7251462487254
2022-04-29 23:58:00,98.14,-0.65,97.6,1.21,100.46,1.41,98.14,98.3250075162223
2022-05-02 23:58:00,98.78,0.64,95.83,-1.77,99.5,-0.96,98.78,98.4740044744718
2022-05-03 23:58:00,97.45,-1.33,97.09,1.26,99.09,-0.41,97.45,98.67152903719501
2022-05-04 23:58:00,101.73,4.28,98.52,1.43,101.92,2.83,101.73,97.71921058549493
2022-05-05 23:58:00,102.0,0.27,100.62,2.1,104.11,2.19,102.0,101.49147760774086
2022-05-06 23:58:00,103.61,1.61,101.0,0.38,103.99,-0.12,103.61,102.11067710820423
2022-05-09 23:58:00,98.55,-5.06,97.89,-3.11,104.06,0.07,98.55,103.27631377900556
2022-05-10 23:58:00,95.84,-2.71,95.59,-2.3,99.01,-5.05,95.84,98.72918189319924
2022-05-11 23:58:00,100.08,4.24,95.23,-0.36,100.49,1.48,100.08,96.4748004444881
2022-05-12 23:58:00,99.64,-0.44,98.19,2.96,100.44,-0.05,99.64,99.60454557258029
2022-05-13 23:58:00,102.24,2.6,99.86,1.67,102.28,1.84,102.24,99.76939137273779
2022-05-16 23:58:00,103.37,1.13,103.3,3.44,103.3,1.02,103.37,102.17279797787384
2022-05-17 23:58:00,101.61,-1.76,101.04,-2.26,104.31,1.01,101.61,103.4040725618239
2022-05-18 23:58:00,98.76,-2.85,98.29,-2.75,103.02,-1.29,98.76,101.64265111808669
2022-05-19 23:58:00,101.24,2.48,96.9,-1.39,101.38,-1.64,101.24,98.7341040355512
2022-05-20 23:58:00,101.04,-0.2,100.11,3.21,101.62,0.24,101.04,101.2746846926005
2022-05-23 23:58:00,102.01,0.97,100.72,0.61,102.33,0.71,102.01,100.99167101853867
2022-05-24 23:58:00,102.28,0.27,100.69,-0.03,103.24,0.91,102.28,102.03006236874825
2022-05-25 23:58:00,103.01,0.73,102.3,1.61,103.37,0.13,103.01,102.45981195893938
2022-05-26 23:58:00,105.44,2.43,102.91,0.61,105.88,2.51,105.44,103.11604247023818
2022-05-27 23:58:00,106.2,0.76,104.15,1.24,106.33,0.45,106.2,105.01458640587377
2022-05-31 23:58:00,105.67,-0.53,105.33,1.18,109.8,3.47,105.67,105.72159718189299
2022-06-01 23:58:00,106.81,1.14,105.83,0.5,107.95,-1.85,106.81,105.98916472610777
2022-06-02 23:58:00,108.37,1.56,104.07,-1.76,108.91,0.96,108.37,106.64426137726728
2022-06-03 23:58:00,110.13,1.76,107.43,3.36,111.42,2.51,110.13,108.3113744066353
2022-06-06 23:58:00,110.26,0.13,111.07,3.64,111.07,-0.35,110.26,110.13532061826027
2022-06-07 23:58:00,111.85,1.59,110.31,-0.76,112.49,1.42,111.85,110.41337347883913
2022-06-08 23:58:00,114.19,2.34,112.0,1.69,115.06,2.57,114.19,111.5232877282235
2022-06-09 23:58:00,113.78,-0.41,113.39,1.39,114.53,-0.53,113.78,113.54682649272979
2022-06-10 23:58:00,112.24,-1.54,110.3,-3.09,114.12,-0.41,112.24,114.06748856294516
2022-06-13 23:58:00,112.13,-0.11,109.28,-1.02,113.35,-0.77,112.13,112.36884487327701
2022-06-14 23:58:00,110.72,-1.41,109.21,-0.07,113.98,0.63,110.72,112.2899027691546
2022-06-15 23:58:00,108.92,-1.8,108.63,-0.58,110.97,-3.01,108.92,111.1022399743818
2022-06-16 23:58:00,110.41,1.49,107.19,-1.44,110.65,-0.32,110.41,109.32998120949878
2022-06-17 23:58:00,104.24,-6.17,103.39,-3.8,111.06,0.41,104.24,110.12295461313687
2022-06-21 23:58:00,105.25,1.01,103.65,0.26,106.74,-4.32,105.25,104.54783961709322
2022-06-22 23:58:00,102.43,-2.82,98.95,-4.7,104.81,-1.93,102.43,105.48532130033006
2022-06-23 23:58:00,99.53,-2.9,99.0,0.05,102.26,-2.55,99.53,102.69542154776273
2022-06-24 23:58:00,101.56,2.03,98.49,-0.51,102.46,0.2,101.56,100.01543741837824
2022-06-27 23:58:00,103.19,1.63,100.41,1.92,103.8,1.34,103.19,101.59580572145964
2022-06-28 23:58:00,106.11,2.92,103.77,3.36,106.33,2.53,106.11,103.17991355533722
2022-06-29 23:58:00,104.36,-1.75,103.91,0.14,107.79,1.46,104.36,105.61716428583121
2022-06-30 23:58:00,100.58,-3.78,100.25,-3.66,104.99,-2.8,100.58,104.15329474751141
2022-07-01 23:58:00,102.16,1.58,99.8,-0.45,103.0,-1.99,102.16,101.2908970105563
2022-07-05 23:58:00,93.3,-8.86,91.88,-7.92,104.51,1.51,93.3,101.98889237302029
2022-07-06 23:58:00,91.82,-1.48,89.87,-2.01,95.57,-8.94,91.82,94.39983484679881
2022-07-07 23:58:00,95.54,3.72,90.79,0.92,96.58,1.01,95.54,92.31457869499985
2022-07-08 23:58:00,98.09,2.55,95.46,4.67,98.45,1.87,98.09,95.34846574844421
2022-07-11 23:58:00,98.52,0.43,95.24,-0.22,98.69,0.24,98.52,97.61813768034106
2022-07-12 23:58:00,91.69,-6.83,91.19,-4.05,97.62,-1.07,91.69,98.07313770744149
2022-07-13 23:58:00,92.18,0.49,90.56,-0.63,93.16,-4.46,92.18,92.71344692007408
2022-07-14 23:58:00,90.93,-1.25,91.61,1.05,91.61,-1.55,90.93,92.16490350590654
2022-07-15 23:58:00,92.51,1.58,90.19,-1.42,93.65,2.04,92.51,91.20069831045333
2022-07-18 23:58:00,96.7,4.19,91.29,1.1,97.02,3.37,96.7,92.57197472731525
2022-07-19 23:58:00,97.48,0.78,94.5,3.21,97.68,0.66,97.48,96.40806555239347
2022-07-20 23:58:00,97.36,-0.12,95.67,1.17,97.69,0.01,97.36,97.19385384057001
2022-07-21 23:58:00,95.05,-2.31,93.08,-2.59,96.95,-0.74,95.05,96.9949743005389
2022-07-22 23:58:00,94.04,-1.01,93.5,0.42,96.2,-0.75,94.04,95.57977253099
2022-07-25 23:58:00,95.92,1.88,92.71,-0.79,96.04,-0.16,95.92,94.13684106700131
2022-07-26 23:58:00,95.34,-0.58,94.92,2.21,97.81,1.77,95.34,95.8549873406534
2022-07-27 23:58:00,97.75,2.41,98.72,3.8,98.73,0.92,97.75,95.60489758872156
2022-07-28 23:58:00,97.74,-0.01,97.01,-1.71,100.2,1.47,97.74,97.67863386856646
2022-07-29 23:58:00,99.62,1.88,97.96,0.95,101.8,1.6,99.62,97.5662633339303
2022-08-01 23:58:00,96.47,-3.15,95.0,-2.96,99.51,-2.29,96.47,99.04501016834811
2022-08-02 23:58:00,97.28,0.81,95.14,0.14,98.47,-1.04,97.28,97.06985390355506
2022-08-03 23:58:00,94.06,-3.22,94.01,-1.13,99.0,0.53,94.06,97.18219073062997
2022-08-04 23:58:00,91.31,-2.75,90.45,-3.56,94.8,-4.2,91.31,94.54062870439553
2022-08-05 23:58:00,91.92,0.61,89.86,-0.59,93.22,-1.58,91.92,91.8769690807448
2022-08-08 23:58:00,93.9,1.98,90.56,0.7,94.0,0.78,93.9,92.08245555741709
2022-08-09 23:58:00,93.64,-0.26,92.27,1.71,95.53,1.53,93.64,93.53091670502172
2022-08-10 23:58:00,95.18,1.54,91.43,-0.84,95.47,-0.06,95.18,93.28132161463951
2022-08-11 23:58:00,97.15,1.97,94.67,3.24,97.7,2.23,97.15,95.28222790617858
2022-08-12 23:58:00,95.78,-1.37,94.86,0.19,97.72,0.02,95.78,96.86780645422574
2022-08-15 23:58:00,93.4,-2.38,90.93,-3.93,95.5,-2.22,93.4,96.03433612659016
2022-08-16 23:58:00,91.06,-2.34,91.02,0.09,91.02,-4.48,91.06,93.90064111450366
2022-08-17 23:58:00,92.3,1.24,90.34,-0.68,92.99,1.97,92.3,91.54321776151609
2022-08-18 23:58:00,94.68,2.38,91.8,1.46,95.43,2.44,94.68,92.04890946057319
2022-08-19 23:58:00,95.14,0.46,92.7,0.9,96.0,0.57,95.14,94.04078881654652
2022-08-22 23:58:00,94.88,-0.26,95.47,2.77,95.47,-0.53,94.88,95.33115579255427
2022-08-23 23:58:00,98.0,3.12,95.14,-0.33,98.18,2.71,98.0,94.85574993289211
2022-08-24 23:58:00,99.11,1.11,97.26,2.12,99.59,1.41,99.11,97.7835878043431
2022-08-25 23:58:00,97.25,-1.86,97.05,-0.21,100.18,0.59,97.25,99.17007147498359
2022-08-26 23:58:00,97.35,0.1,95.65,-1.4,98.59,-1.59,97.35,97.63081918121901
2022-08-29 23:58:00,100.94,3.59,96.61,0.96,101.09,2.5,100.94,97.21432595827702
2022-08-30 23:58:00,96.46,-4.48,96.96,0.35,96.96,-4.13,96.46,100.17903397910882
2022-08-31 23:58:00,94.21,-2.25,93.28,-3.68,97.53,0.57,94.21,97.18710818122955
2022-09-01 23:58:00,91.32,-2.89,90.86,-2.42,90.86,-6.67,91.32,94.46672157503357
2022-09-02 23:58:00,91.81,0.49,90.86,0.0,94.0,3.14,91.81,91.80335735996442
2022-09-06 23:58:00,91.97,0.16,91.38,0.52,95.5,1.5,91.97,92.01687463513503
2022-09-07 23:58:00,87.21,-4.76,86.55,-4.83,92.74,-2.76,87.21,92.14245611953746
2022-09-08 23:58:00,88.25,1.04,87.36,0.81,87.36,-5.38,88.25,87.59174586702163
2022-09-09 23:58:00,91.71,3.46,87.36,0.0,91.96,4.6,91.71,87.83023516464385
2022-09-12 23:58:00,92.93,1.22,90.25,2.89,93.92,1.96,92.93,91.59186385359989
2022-09-13 23:58:00,92.22,-0.71,90.18,-0.07,94.29,0.37,92.22,92.7067199475794
2022-09-14 23:58:00,93.12,0.9,93.42,3.24,93.42,-0.87,93.12,92.4074749055537
2022-09-15 23:58:00,89.61,-3.51,89.5,-3.92,89.5,-3.92,89.61,93.24835654883834
2022-09-16 23:58:00,90.05,0.44,89.01,-0.49,91.26,1.76,90.05,90.18195079240128
2022-09-19 23:58:00,90.66,0.61,87.24,-1.77,91.08,-0.18,90.66,89.89776675811908
2022-09-20 23:58:00,89.4,-1.26,89.59,2.35,89.59,-1.49,89.4,90.22866916501157
2022-09-21 23:58:00,88.8,-0.6,88.31,-1.28,92.19,2.6,88.8,89.8056015118394
2022-09-22 23:58:00,89.53,0.73,88.28,-0.03,91.74,-0.45,89.53,88.83742311683856
2022-09-23 23:58:00,85.03,-4.5,84.47,-3.81,89.78,-1.96,85.03,89.58629707503484
2022-09-26 23:58:00,82.86,-2.17,82.43,-2.04,86.45,-3.33,82.86,85.7444283868251
2022-09-27 23:58:00,84.87,2.01,82.65,0.22,85.84,-0.61,84.87,83.34808839859926
2022-09-28 23:58:00,88.05,3.18,82.95,0.3,88.21,2.37,88.05,84.53380112957498
2022-09-29 23:58:00,87.18,-0.87,86.18,3.23,88.74,0.53,87.18,87.31233471528334
2022-09-30 23:58:00,85.14,-2.04,84.99,-1.19,88.63,-0.11,85.14,87.50814548711037
2022-10-03 23:58:00,88.86,3.72,88.89,3.9,88.89,0.26,88.86,85.32898425388716
2022-10-04 23:58:00,91.8,2.94,88.69,-0.2,92.39,3.5,91.8,88.60056632798099
2022-10-05 23:58:00,93.37,1.57,90.9,2.21,93.97,1.58,93.37,91.65172790505922
2022-10-06 23:58:00,94.42,1.05,92.73,1.83,95.01,1.04,94.42,93.34611190051423
2022-10-07 23:58:00,97.92,3.5,93.93,1.2,98.59,3.58,97.92,94.13363655347752
2022-10-10 23:58:00,96.19,-1.73,96.15,2.22,96.15,-2.44,96.19,97.15228323930756
2022-10-11 23:58:00,94.29,-1.9,93.11,-3.04,96.45,0.3,94.29,96.61046392785006
2022-10-12 23:58:00,92.45,-1.84,91.58,-1.53,95.17,-1.28,92.45,94.47368045824567
2022-10-13 23:58:00,94.57,2.12,94.75,3.17,94.75,-0.42,94.57,92.80843706990419
2022-10-14 23:58:00,91.63,-2.94,91.27,-3.48,95.11,0.36,91.63,94.5816679298298
2022-10-17 23:58:00,91.62,-0.01,90.84,-0.43,93.23,-1.88,91.62,92.12556772582428
2022-10-18 23:58:00,90.03,-1.59,88.77,-2.07,92.65,-0.58,90.03,91.50932565215436
2022-10-19 23:58:00,92.41,2.38,89.38,0.61,92.84,0.19,92.41,89.84800657275915
2022-10-20 23:58:00,92.38,-0.03,91.92,2.54,94.77,1.93,92.38,92.43844474694659
2022-10-21 23:58:00,93.5,1.12,91.02,-0.9,93.8,-0.97,93.5,92.31206715359293
2022-10-24 23:58:00,93.26,-0.24,91.21,0.19,94.44,0.64,93.26,93.50119667670369
2022-10-25 23:58:00,93.52,0.26,91.63,0.42,94.37,-0.07,93.52,93.49444276197478
2022-10-26 23:58:00,95.69,2.17,92.04,0.41,96.19,1.82,95.69,93.6843992460513
2022-10-27 23:58:00,96.96,1.27,95.08,3.04,97.28,1.09,96.96,95.29999848768477
2022-10-28 23:58:00,82.78,-14.18,82.0,-13.08,83.7,-13.58,82.78,96.42880685281973
2022-10-31 23:58:00,82.29,-0.49,81.19,-0.81,82.94,-0.76,82.29,84.6116359204693
2022-11-01 23:58:00,83.35,1.06,83.35,2.16,83.86,0.92,83.35,82.473810825173
2022-11-02 23:58:00,85.03,1.68,83.29,-0.06,85.1,1.24,85.03,83.3858731496496
2022-11-03 23:58:00,83.91,-1.12,83.45,0.16,84.76,-0.34,83.91,85.05473079820574
2022-11-04 23:58:00,86.73,2.82,85.14,1.69,87.0,2.24,86.73,84.20457499748076
2022-11-07 23:58:00,86.46,-0.27,85.47,0.33,87.25,0.25,86.46,86.282176386977
2022-11-08 23:58:00,84.84,-1.62,84.84,-0.63,86.86,-0.39,84.84,86.09367530984498
2022-11-09 23:58:00,82.57,-2.27,82.26,-2.58,84.87,-1.99,82.57,85.29287662835928
2022-11-10 23:58:00,82.83,0.26,81.94,-0.32,83.33,-1.54,82.83,82.79844241586352
2022-11-11 23:58:00,84.66,1.83,82.96,1.02,84.95,1.62,84.66,82.95982485037078
2022-11-14 23:58:00,83.34,-1.32,83.12,0.16,85.26,0.31,83.34,84.67849631976041
2022-11-15 23:58:00,84.74,1.4,83.19,0.07,86.0,0.74,84.74,83.65612830661972
2022-11-16 23:58:00,83.38,-1.36,82.87,-0.32,85.18,-0.82,83.38,84.45252603607005
2022-11-17 23:58:00,81.79,-1.59,81.19,-1.68,83.25,-1.93,81.79,83.15275662416794
2022-11-18 23:58:00,81.14,-0.65,79.81,-1.38,82.47,-0.78,81.14,82.25501016957752
2022-11-21 23:58:00,81.76,0.62,78.54,-1.27,81.9,-0.57,81.76,81.18959310027563
2022-11-22 23:58:00,82.06,0.3,81.62,3.08,82.8,0.9,82.06,81.82988652113583
2022-11-23 23:58:00,80.97,-1.09,79.94,-1.68,82.25,-0.55,80.97,82.24201706486487
2022-11-25 13:00:00,80.0,-0.97,80.0,0.06,82.35,0.1,80.0,81.27873356147128
2022-11-28 23:58:00,80.49,0.49,78.08,-1.92,80.86,-1.49,80.49,79.9753279217431
2022-11-29 23:58:00,81.11,0.62,80.26,2.18,81.93,1.07,81.11,80.08620632407914
2022-11-30 23:58:00,83.52,2.41,81.39,1.13,83.55,1.62,83.52,81.30954477797187
2022-12-01 23:58:00,83.3,-0.22,82.94,1.55,84.47,0.92,83.3,83.19968848710377
2022-12-02 23:58:00,82.87,-0.43,82.22,-0.72,83.57,-0.9,82.87,83.42217708250826
2022-12-05 23:58:00,80.82,-2.05,80.75,-1.47,84.69,1.12,80.82,83.13903432316918
2022-12-06 23:58:00,78.36,-2.46,77.94,-2.81,81.13,-3.56,78.36,81.24519741590629
2022-12-07 23:58:00,76.64,-1.72,76.44,-1.5,79.05,-2.08,76.64,78.51402122829666
2022-12-08 23:58:00,75.88,-0.76,75.38,-1.06,77.5,-1.55,75.88,76.50191009162627
2022-12-09 23:58:00,75.89,0.01,75.1,-0.28,76.57,-0.93,75.89,76.2626028931274
2022-12-12 23:58:00,77.23,1.34,75.06,-0.04,77.58,1.01,77.23,75.85701221270695
2022-12-13 23:58:00,78.58,1.35,77.08,2.02,79.03,1.45,78.58,77.21061228475027
2022-12-14 23:58:00,79.83,1.25,78.17,1.09,80.05,1.02,79.83,78.63529109668002
2022-12-15 23:58:00,78.21,-1.62,78.04,-0.13,79.34,-0.71,78.21,79.86434991282502
2022-12-16 23:58:00,77.06,-1.15,76.28,-1.76,78.38,-0.96,77.06,78.22710921332084
2022-12-19 23:58:00,77.29,0.23,76.8,0.52,78.03,-0.35,77.29,76.84327748561157
2022-12-20 23:58:00,77.91,0.62,76.67,-0.13,78.31,0.28,77.91,77.55373467895103
2022-12-21 23:58:00,79.22,1.31,78.45,1.78,79.43,1.12,79.22,77.79593733325464
2022-12-22 23:58:00,78.32,-0.9,78.2,-0.25,80.18,0.75,78.32,79.19493102487392
2022-12-23 23:58:00,80.96,2.64,78.83,0.63,80.97,0.79,80.96,78.62493551152001
2022-12-27 23:58:00,81.23,0.27,80.75,1.92,82.19,1.22,81.23,80.86750366326218
2022-12-28 23:58:00,80.68,-0.55,79.66,-1.09,81.22,-0.97,80.68,81.02276746059277
2022-12-29 23:58:00,79.81,-0.87,79.06,-0.6,79.92,-1.3,79.81,80.37158270825994
2022-12-30 23:58:00,81.65,1.84,79.45,0.39,81.9,1.98,81.65,80.18589244127682
2023-01-03 23:58:00,79.05,-2.6,79.0,-0.45,81.85,-0.05,79.05,81.41270767906522
2023-01-04 23:58:00,76.25,-2.8,76.24,-2.76,79.56,-2.29,76.25,79.44614840449934
2023-01-05 23:58:00,76.91,0.66,76.1,-0.14,77.66,-1.9,76.91,76.81313367115334
2023-01-06 23:58:00,77.02,0.11,76.58,0.48,78.35,0.69,77.02,77.06646725803698
2023-01-09 23:58:00,78.2,1.18,77.15,0.57,79.14,0.79,78.2,76.85825809059959
2023-01-10 23:58:00,78.25,0.05,77.7,0.55,78.79,-0.35,78.25,77.70420809401229
2023-01-11 23:58:00,80.16,1.91,77.84,0.14,80.33,1.54,80.16,78.50271480391886
2023-01-12 23:58:00,81.17,1.01,79.77,1.93,81.55,1.22,81.17,79.90121976203733
2023-01-13 23:58:00,82.25,1.08,80.7,0.93,82.37,0.82,82.25,81.16220369544975
2023-01-17 23:58:00,82.48,0.23,81.25,0.55,83.09,0.72,82.48,82.336613630869
2023-01-18 23:58:00,82.06,-0.42,81.64,0.39,83.98,0.89,82.06,82.63129265098483
2023-01-19 23:58:00,82.93,0.87,81.3,-0.34,83.4,-0.58,82.93,81.95663648979114
2023-01-20 23:58:00,84.01,1.08,82.84,1.54,84.01,0.61,84.01,82.47518427360757
2023-01-23 23:58:00,84.55,0.54,83.66,0.82,84.76,0.75,84.55,84.15270179067909
2023-01-24 23:58:00,83.04,-1.51,83.0,-0.66,84.66,-0.1,83.04,84.43137307815432
2023-01-25 23:58:00,82.79,-0.25,82.39,-0.61,83.58,-1.08,82.79,83.32810302862197
2023-01-26 23:58:00,83.42,0.63,82.6,0.21,84.1,0.52,83.42,83.05746881737618
2023-01-27 23:58:00,82.16,-1.26,81.9,-0.7,84.23,0.13,82.16,83.546916308765
2023-01-30 23:58:00,80.6,-1.56,80.42,-1.48,82.79,-1.44,80.6,82.14736152538096
2023-01-31 23:58:00,81.79,1.19,79.75,-0.67,81.89,-0.9,81.79,80.42557445079044
2023-02-01 23:58:00,79.56,-2.23,79.4,-0.35,82.06,0.17,79.56,81.95165495895885
2023-02-02 23:58:00,79.33,-0.23,79.06,-0.34,80.12,-1.94,79.33,79.7515993225503
2023-02-03 23:58:00,77.03,-2.3,76.8,-2.26,80.84,0.72,77.03,79.51023127443203
2023-02-06 23:58:00,77.97,0.94,76.31,-0.49,78.02,-2.82,77.97,77.51349939445359
2023-02-07 23:58:00,80.13,2.16,78.54,2.23,80.45,2.43,80.13,78.08646371575428
2023-02-08 23:58:00,81.2,1.07,79.94,1.4,81.22,0.77,81.2,79.73577876824653
2023-02-09 23:58:00,80.57,-0.63,79.96,0.02,81.25,0.03,80.57,80.69058424174405
2023-02-10 23:58:00,82.17,1.6,80.15,0.19,82.45,1.2,82.17,80.8968384411602
2023-02-13 23:58:00,82.53,0.36,81.32,1.17,82.64,0.19,82.53,81.95394734725808
2023-02-14 23:58:00,81.94,-0.59,80.89,-0.43,82.23,-0.41,81.94,82.59925851129934
2023-02-15 23:58:00,81.7,-0.24,80.48,-0.41,82.0,-0.23,81.7,82.22094542609457
2023-02-16 23:58:00,81.55,-0.15,81.18,0.7,82.08,0.08,81.55,81.92518889197386
2023-02-17 23:58:00,79.74,-1.81,78.92,-2.26,80.92,-1.16,79.74,81.42482309748662
2023-02-21 23:58:00,79.87,0.13,79.5,0.58,80.61,-0.31,79.87,79.58086484535492
2023-02-22 23:58:00,78.1,-1.77,78.0,-1.5,79.87,-0.74,78.1,80.15126374108289
2023-02-23 23:58:00,79.2,1.1,78.07,0.07,79.35,-0.52,79.2,78.25373626856239
2023-02-24 23:58:00,79.82,0.62,78.02,-0.05,79.92,0.57,79.82,79.22807847182331
2023-02-27 23:58:00,78.98,-0.84,78.51,0.49,80.06,0.14,78.98,79.96177174114192
2023-02-28 23:58:00,79.95,0.97,78.86,0.35,80.5,0.44,79.95,79.25644841843481
2023-03-01 23:58:00,80.75,0.8,79.35,0.49,80.75,0.25,80.75,79.70594288152847
2023-03-02 23:58:00,81.19,0.44,80.44,1.09,81.24,0.49,81.19,80.28732075198398
2023-03-03 23:58:00,82.36,1.17,79.43,-1.01,82.45,1.21,82.36,81.40301681016405
2023-03-06 23:58:00,82.79,0.43,81.26,1.83,82.88,0.43,82.79,82.17911711715952
2023-03-07 23:58:00,80.34,-2.45,80.16,-1.1,83.23,0.35,80.34,82.8553842045769
2023-03-08 23:58:00,79.73,-0.61,79.28,-0.88,80.6,-2.63,79.73,80.8274095964637
2023-03-09 23:58:00,78.67,-1.06,78.43,-0.85,80.65,0.05,78.67,80.019311275856
2023-03-10 23:58:00,79.61,0.94,77.98,-0.45,79.87,-0.78,79.61,78.65317856575493
2023-03-13 23:58:00,77.98,-1.63,75.8,-2.18,79.85,-0.02,77.98,79.15702432040337
2023-03-14 23:58:00,75.12,-2.86,74.61,-1.19,77.46,-2.39,75.12,78.42435043105036
2023-03-15 23:58:00,71.81,-3.31,70.17,-4.44,75.99,-1.47,71.81,75.41312204238666
2023-03-16 23:58:00,72.77,0.96,70.38,0.21,73.21,-2.78,72.77,72.34412456690295
2023-03-17 23:58:00,71.6,-1.17,70.45,0.07,74.06,0.85,71.6,72.93024170136091
2023-03-20 23:58:00,72.43,0.83,69.58,-0.87,72.46,-1.6,72.43,71.91521010678717
2023-03-21 23:58:00,73.51,1.08,71.76,2.18,73.65,1.19,73.51,72.20582725251906
2023-03-22 23:58:00,74.69,1.18,72.94,1.18,74.82,1.17,74.69,73.01838706071332
2023-03-23 23:58:00,74.02,-0.67,73.42,0.48,75.22,0.4,74.02,74.81748528173868
2023-03-24 23:58:00,73.26,-0.76,71.37,-2.05,73.93,-1.29,73.26,74.03427355503518
2023-03-27 23:58:00,76.21,2.95,72.99,1.62,76.39,2.46,76.21,73.47946061277875
2023-03-28 23:58:00,76.41,0.2,75.84,2.85,76.89,0.5,76.41,76.11388484728997
2023-03-29 23:58:00,75.9,-0.51,75.65,-0.19,77.05,0.16,75.9,76.54430403064217
2023-03-30 23:58:00,76.79,0.89,75.8,0.15,76.98,-0.07,76.79,75.8047578378854
2023-03-31 23:58:00,77.91,1.12,76.16,0.36,77.91,0.93,77.91,76.33386296720393
2023-04-03 23:58:00,81.5,3.59,80.44,4.28,82.59,4.68,81.5,78.0481054386327
2023-04-04 23:58:00,81.47,-0.03,80.58,0.14,82.37,-0.22,81.47,81.04159829497257
2023-04-05 23:58:00,81.55,0.08,80.82,0.24,81.96,-0.41,81.55,81.55568231296193
2023-04-06 23:58:00,81.48,-0.07,80.84,0.02,81.68,-0.28,81.48,81.7582455626358
2023-04-10 23:58:00,80.81,-0.67,80.7,-0.14,81.82,0.14,80.81,81.67819243451949
2023-04-11 23:58:00,82.02,1.21,80.49,-0.21,82.04,0.22,82.02,80.73966183064589
2023-04-12 23:58:00,83.34,1.32,81.84,1.35,83.44,1.4,83.34,81.53103827739727
2023-04-13 23:58:00,82.62,-0.72,82.62,0.78,83.51,0.07,82.62,83.45220743522627
2023-04-14 23:58:00,82.86,0.24,82.22,-0.4,83.2,-0.31,82.86,82.63813583218652
2023-04-17 23:58:00,81.72,-1.14,81.46,-0.76,82.8,-0.4,81.72,82.96865629621236
2023-04-18 23:58:00,81.79,0.07,81.18,-0.28,82.37,-0.43,81.79,82.06650645511543
2023-04-19 23:58:00,80.31,-1.48,79.79,-1.39,81.66,-0.71,80.31,81.98799898563756
2023-04-20 23:58:00,78.52,-1.79,78.27,-1.52,79.73,-1.93,78.52,80.32973980761581
2023-04-21 23:58:00,79.34,0.82,78.0,-0.27,79.41,-0.32,79.34,78.37475982509606
2023-04-24 23:58:00,80.36,1.02,78.35,0.35,80.49,1.08,80.36,79.5460579014996
2023-04-25 23:58:00,78.38,-1.98,78.11,-0.24,80.54,0.05,78.38,80.19502813606645
2023-04-26 23:58:00,76.03,-2.35,75.83,-2.28,79.11,-1.43,76.03,78.71522784848165
2023-04-27 23:58:00,76.22,0.19,75.52,-0.31,76.45,-2.66,76.22,76.5363019696123
